"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.200809625E0,-2.829116821E-2,2.335144043E-2,9.837842102E0,9.837910495E0
3.210828625E0,-3.143463135E-2,2.335144043E-2,9.833052063E0,9.833130036E0
3.220847625E0,-2.933898926E-2,2.065704346E-2,9.834698639E0,9.834764095E0
3.230866625E0,-2.559677124E-2,2.454895020E-2,9.845176849E0,9.845240730E0
3.240886625E0,-2.664459229E-2,1.930984497E-2,9.835596771E0,9.835651816E0
3.250905625E0,-2.484832764E-2,2.275268555E-2,9.836345215E0,9.836402915E0
3.260924625E0,-2.724334717E-2,2.065704346E-2,9.836494904E0,9.836554321E0
3.270943625E0,-2.619552612E-2,1.826202393E-2,9.830956421E0,9.831008283E0
3.280962625E0,-2.799179077E-2,1.646575928E-2,9.836943970E0,9.836997577E0
3.290981625E0,-2.514770508E-2,1.676513672E-2,9.836494904E0,9.836541337E0
3.301000375E0,-1.916015625E-2,1.182540894E-2,9.833501129E0,9.833526906E0
3.311019375E0,-2.529739380E-2,2.454895020E-2,9.827812958E0,9.827876177E0
3.321038375E0,-2.469863892E-2,3.008743286E-2,9.839189301E0,9.839266302E0
3.331057375E0,-2.769241333E-2,1.886077881E-2,9.836943970E0,9.837001030E0
3.341076375E0,-3.353027344E-2,2.230361938E-2,9.837393036E0,9.837475462E0
3.351095375E0,-2.664459229E-2,2.469863892E-2,9.829908600E0,9.829975739E0
3.361114375E0,-2.844085693E-2,3.053649902E-2,9.833052063E0,9.833140609E0
3.371133375E0,-2.649490356E-2,1.646575928E-2,9.828860779E0,9.828910281E0
3.381152375E0,-2.978805542E-2,1.272354126E-2,9.846374359E0,9.846427638E0
3.391171375E0,-2.365081787E-2,2.230361938E-2,9.834848328E0,9.834902055E0
3.401190375E0,-2.859054565E-2,2.245330811E-2,9.832303619E0,9.832370825E0
3.411209375E0,-3.427871704E-2,2.170486450E-2,9.834399261E0,9.834482954E0
3.421228375E0,-2.305206299E-2,2.230361938E-2,9.828561401E0,9.828613741E0
3.431247375E0,-2.619552612E-2,2.035766602E-2,9.840087433E0,9.840143359E0
3.441266375E0,-3.248245239E-2,2.619552612E-2,9.832153931E0,9.832242482E0
3.451285375E0,-3.203338623E-2,1.302291870E-2,9.833501129E0,9.833561928E0
3.461304375E0,-3.008743286E-2,1.347198486E-2,9.833052063E0,9.833107323E0
3.471323375E0,-3.158432007E-2,2.260299683E-2,9.829609222E0,9.829685953E0
3.481342375E0,-2.963836670E-2,1.871109009E-2,9.841434631E0,9.841497048E0
3.491361375E0,-3.218307495E-2,1.886077881E-2,9.828411713E0,9.828482501E0
3.501380375E0,-2.155517578E-2,1.766326904E-2,9.825118561E0,9.825158083E0
3.511399375E0,-2.933898926E-2,1.766326904E-2,9.833351440E0,9.833411072E0
3.521418375E0,-2.559677124E-2,1.526824951E-2,9.834848328E0,9.834893489E0
3.531437375E0,-2.380050659E-2,1.781295776E-2,9.833800507E0,9.833845442E0
3.541456375E0,-3.487747192E-2,1.706451416E-2,9.832602997E0,9.832679662E0
3.551475375E0,-2.529739380E-2,1.601669312E-2,9.836644592E0,9.836690161E0
3.561494375E0,-2.724334717E-2,2.409988403E-2,9.816137238E0,9.816204627E0
3.571513375E0,-3.278182983E-2,2.320175171E-2,9.827812958E0,9.827895019E0
3.581532375E0,-2.454895020E-2,2.439926147E-2,9.835447083E0,9.835507983E0
3.591551375E0,-3.382965088E-2,1.945953369E-2,9.831854553E0,9.831932011E0
3.601570375E0,-3.188369751E-2,1.691482544E-2,9.832752686E0,9.832818927E0
3.611589375E0,-3.113525391E-2,1.526824951E-2,9.831405487E0,9.831466644E0
3.621608375E0,-2.724334717E-2,1.766326904E-2,9.828561401E0,9.828615030E0
3.631627375E0,-2.874023438E-2,1.721420288E-2,9.834399261E0,9.834456323E0
3.641646375E0,-2.065704346E-2,1.811233521E-2,9.830507355E0,9.830545744E0
3.651665375E0,-2.529739380E-2,2.335144043E-2,9.842482452E0,9.842542663E0
3.661684375E0,-3.128494263E-2,2.020797729E-2,9.836045837E0,9.836116349E0
3.671699375E0,-3.053649902E-2,2.035766602E-2,9.838889923E0,9.838958371E0
3.681709375E0,-2.454895020E-2,1.466949463E-2,9.839788055E0,9.839829613E0
3.691718375E0,-2.993774414E-2,1.541793823E-2,9.833052063E0,9.833109725E0
3.701728375E0,-2.963836670E-2,1.422042847E-2,9.835147705E0,9.835202643E0
3.711737375E0,-2.245330811E-2,1.975891113E-2,9.828112335E0,9.828157846E0
3.721747375E0,-3.397933960E-2,2.380050659E-2,9.835147705E0,9.835235200E0
3.731756375E0,-2.200424194E-2,2.200424194E-2,9.829010468E0,9.829059728E0
3.741766375E0,-2.844085693E-2,2.529739380E-2,9.841584320E0,9.841657928E0
3.751775375E0,-2.230361938E-2,1.182540894E-2,9.842482452E0,9.842514827E0
3.761785375E0,-2.634521484E-2,7.933502197E-3,9.832602997E0,9.832641492E0
3.771794375E0,-2.155517578E-2,1.676513672E-2,9.846524048E0,9.846561914E0
3.781804375E0,-2.739303589E-2,2.185455322E-2,9.834399261E0,9.834461695E0
3.791814375E0,-2.784210205E-2,2.110610962E-2,9.828561401E0,9.828623498E0
3.801823375E0,-2.784210205E-2,1.781295776E-2,9.842931519E0,9.842987014E0
3.811833375E0,-2.514770508E-2,2.200424194E-2,9.841284943E0,9.841341673E0
3.821843375E0,-2.874023438E-2,2.739303589E-2,9.830357666E0,9.830437845E0
3.831852375E0,-2.439926147E-2,2.110610962E-2,9.829010468E0,9.829063412E0
3.841862375E0,-2.874023438E-2,2.140548706E-2,9.836195526E0,9.836260805E0
3.851872375E0,-2.993774414E-2,2.544708252E-2,9.838440857E0,9.838519315E0
3.861882375E0,-3.113525391E-2,1.601669312E-2,9.828561401E0,9.828623767E0
3.871893375E0,-2.260299683E-2,1.721420288E-2,9.823322296E0,9.823363383E0
3.881903375E0,-2.499801636E-2,1.990859985E-2,9.823621674E0,9.823673653E0
3.891913375E0,-1.841171265E-2,1.706451416E-2,9.842931519E0,9.842963531E0
3.901923375E0,-2.694396973E-2,1.975891113E-2,9.837542725E0,9.837599466E0
3.911934375E0,-2.844085693E-2,2.918930054E-2,9.831106110E0,9.831190581E0
3.921944375E0,-2.948867798E-2,1.422042847E-2,9.836195526E0,9.836250009E0
3.931955375E0,-2.933898926E-2,2.290237427E-2,9.825867004E0,9.825937496E0
3.941965375E0,-2.544708252E-2,1.661544800E-2,9.836195526E0,9.836242476E0
3.951975375E0,-3.083587646E-2,1.676513672E-2,9.842183075E0,9.842245658E0
3.961985375E0,-2.754272461E-2,2.245330811E-2,9.826615448E0,9.826679699E0
3.971995375E0,-3.248245239E-2,1.362167358E-2,9.827812958E0,9.827876077E0
3.982005375E0,-2.499801636E-2,1.586700439E-2,9.825118561E0,9.825163174E0
3.992014375E0,-3.023712158E-2,2.275268555E-2,9.835596771E0,9.835669566E0
4.002025375E0,-2.424957275E-2,2.065704346E-2,9.834548950E0,9.834600541E0
4.012034375E0,-2.993774414E-2,1.691482544E-2,9.825268250E0,9.825328420E0
4.022044375E0,-1.871109009E-2,1.811233521E-2,9.835896149E0,9.835930622E0
4.032054375E0,-2.814147949E-2,1.496887207E-2,9.829160156E0,9.829211840E0
4.042065375E0,-3.023712158E-2,2.005828857E-2,9.835147705E0,9.835214639E0
4.052075375E0,-2.574645996E-2,2.380050659E-2,9.832153931E0,9.832216447E0
4.062085375E0,-2.275268555E-2,2.365081787E-2,9.830657043E0,9.830711823E0
4.072095375E0,-2.499801636E-2,2.200424194E-2,9.836794281E0,9.836850655E0
4.082106375E0,-1.766326904E-2,1.032852173E-2,9.843230896E0,9.843252163E0
4.092116375E0,-2.080673218E-2,2.155517578E-2,9.835297394E0,9.835343022E0
4.102126375E0,-2.395019531E-2,2.185455322E-2,9.835596771E0,9.835650211E0
4.112135375E0,-2.948867798E-2,1.272354126E-2,9.831106110E0,9.831158569E0
4.122145375E0,-3.188369751E-2,1.916015625E-2,9.829908600E0,9.829978981E0
4.132155375E0,-2.050735474E-2,2.948867798E-2,9.836045837E0,9.836111419E0
4.142165375E0,-2.829116821E-2,1.721420288E-2,9.834548950E0,9.834604709E0
4.152175375E0,-3.113525391E-2,1.496887207E-2,9.833650818E0,9.833711501E0
4.162186375E0,-3.008743286E-2,2.035766602E-2,9.827812958E0,9.827880098E0
4.172196375E0,-1.796264648E-2,2.065704346E-2,9.831555176E0,9.831593286E0
4.182205375E0,-2.439926147E-2,2.395019531E-2,9.824669495E0,9.824728984E0
4.192215375E0,-2.395019531E-2,2.125579834E-2,9.831704865E0,9.831757013E0
4.202225375E0,-2.365081787E-2,2.230361938E-2,9.840985565E0,9.841039259E0
4.212235375E0,-3.278182983E-2,1.437011719E-2,9.835447083E0,9.835512211E0
4.222245375E0,-2.709365845E-2,1.990859985E-2,9.821226654E0,9.821284204E0
4.232255375E0,-2.829116821E-2,1.930984497E-2,9.827363892E0,9.827423585E0
4.242265375E0,-2.903961182E-2,1.032852173E-2,9.823172607E0,9.823220961E0
4.252275375E0,-3.532653809E-2,1.646575928E-2,9.832752686E0,9.832829931E0
4.262285375E0,-3.173400879E-2,1.197509766E-2,9.831405487E0,9.831463996E0
4.272294375E0,-1.736389160E-2,1.571731567E-2,9.817933502E0,9.817961438E0
4.282304375E0,-3.008743286E-2,2.709365845E-2,9.829010468E0,9.829093859E0
4.292314375E0,-3.502716064E-2,1.886077881E-2,9.826316071E0,9.826396600E0
4.302321792E0,-2.844085693E-2,2.110610962E-2,9.830357666E0,9.830421466E0
4.312331792E0,-1.781295776E-2,2.395019531E-2,9.833501129E0,9.833546429E0
4.322341792E0,-2.529739380E-2,2.035766602E-2,9.823471985E0,9.823525652E0
4.332352792E0,-2.784210205E-2,1.511856079E-2,9.824519806E0,9.824570890E0
4.342362792E0,-2.918930054E-2,1.481918335E-2,9.821825409E0,9.821879962E0
4.352372792E0,-2.649490356E-2,1.287322998E-2,9.826765137E0,9.826809286E0
4.362381792E0,-1.332229614E-2,2.155517578E-2,9.826465759E0,9.826498432E0
4.372390792E0,-2.799179077E-2,7.484436035E-3,9.824968872E0,9.825011598E0
4.382400792E0,-2.709365845E-2,2.035766602E-2,9.827663269E0,9.827721701E0
4.392409792E0,-2.604583740E-2,2.275268555E-2,9.832752686E0,9.832813506E0
4.402418792E0,-3.083587646E-2,1.930984497E-2,9.833501129E0,9.833568436E0
4.412429792E0,-2.484832764E-2,2.514770508E-2,9.827812958E0,9.827876545E0
4.422438792E0,-2.679428101E-2,2.574645996E-2,9.827812958E0,9.827883208E0
4.432448792E0,-2.380050659E-2,1.736389160E-2,9.829758911E0,9.829803061E0
4.442458792E0,-2.484832764E-2,2.230361938E-2,9.831106110E0,9.831162812E0
4.452468792E0,-2.439926147E-2,2.140548706E-2,9.836644592E0,9.836698143E0
4.462478792E0,-2.409988403E-2,1.197509766E-2,9.826316071E0,9.826352921E0
4.472488792E0,-3.113525391E-2,9.580078125E-3,9.816586304E0,9.816640354E0
4.482498792E0,-2.963836670E-2,1.122665405E-2,9.838590546E0,9.838641593E0
4.492508792E0,-2.814147949E-2,1.646575928E-2,9.832004242E0,9.832058303E0
4.502518792E0,-3.023712158E-2,1.362167358E-2,9.830058289E0,9.830114231E0
4.512528792E0,-3.697311401E-2,1.257385254E-2,9.829309845E0,9.829387425E0
4.522537792E0,-2.844085693E-2,1.751358032E-2,9.827962646E0,9.828019403E0
4.532547792E0,-2.080673218E-2,2.005828857E-2,9.824968872E0,9.825011379E0
4.542556792E0,-2.185455322E-2,1.646575928E-2,9.830357666E0,9.830395749E0
4.552566792E0,-2.993774414E-2,2.439926147E-2,9.825567627E0,9.825643530E0
4.562576792E0,-2.484832764E-2,2.230361938E-2,9.833201752E0,9.833258442E0
4.572585792E0,-2.903961182E-2,1.317260742E-2,9.826316071E0,9.826367810E0
4.582595792E0,-3.008743286E-2,1.496887207E-2,9.830357666E0,9.830415106E0
4.592604792E0,-2.874023438E-2,2.080673218E-2,9.832602997E0,9.832667014E0
4.602614792E0,-2.215393066E-2,2.694396973E-2,9.832004242E0,9.832066120E0
4.612624792E0,-2.095642090E-2,1.706451416E-2,9.834249573E0,9.834286707E0
4.622634792E0,-2.215393066E-2,1.556762695E-2,9.832453308E0,9.832490590E0
4.632644792E0,-2.275268555E-2,1.856140137E-2,9.823322296E0,9.823366182E0
4.642654792E0,-2.409988403E-2,2.365081787E-2,9.833052063E0,9.833110039E0
4.652665792E0,-2.634521484E-2,2.350112915E-2,9.819430389E0,9.819493854E0
4.662675792E0,-3.323089600E-2,1.721420288E-2,9.812993774E0,9.813065140E0
4.672685792E0,-2.634521484E-2,2.634521484E-2,9.824519806E0,9.824590452E0
4.682696792E0,-2.634521484E-2,1.676513672E-2,9.831106110E0,9.831155704E0
4.692707792E0,-3.233276367E-2,2.155517578E-2,9.828711090E0,9.828787907E0
4.702718792E0,-2.439926147E-2,2.170486450E-2,9.829758911E0,9.829813156E0
4.712729792E0,-3.008743286E-2,2.529739380E-2,9.832902374E0,9.832980947E0
4.722739792E0,-2.739303589E-2,1.107696533E-2,9.830357666E0,9.830402073E0
4.732750792E0,-2.724334717E-2,1.287322998E-2,9.830956421E0,9.831002597E0
4.742760792E0,-3.338058472E-2,1.886077881E-2,9.832303619E0,9.832378372E0
4.752771792E0,-3.038681030E-2,2.350112915E-2,9.831704865E0,9.831779910E0
4.762782792E0,-2.679428101E-2,1.347198486E-2,9.829309845E0,9.829355597E0
4.772793792E0,-2.993774414E-2,1.302291870E-2,9.824519806E0,9.824574051E0
4.782803792E0,-2.484832764E-2,1.556762695E-2,9.824370117E0,9.824413875E0
4.792814792E0,-2.903961182E-2,2.065704346E-2,9.836943970E0,9.837008523E0
4.802824792E0,-3.353027344E-2,1.287322998E-2,9.839189301E0,9.839254854E0
4.812835792E0,-2.814147949E-2,2.484832764E-2,9.825118561E0,9.825190284E0
4.822846792E0,-2.469863892E-2,1.676513672E-2,9.833501129E0,9.833546438E0
4.832857792E0,-3.442840576E-2,1.601669312E-2,9.824220428E0,9.824293811E0
4.842867792E0,-3.412902832E-2,2.320175171E-2,9.829160156E0,9.829246792E0
4.852877792E0,-2.784210205E-2,3.098556519E-2,9.825567627E0,9.825655931E0
4.862887792E0,-1.975891113E-2,2.215393066E-2,9.826765137E0,9.826809974E0
4.872896792E0,-2.155517578E-2,1.646575928E-2,9.828411713E0,9.828449142E0
4.882906792E0,-2.499801636E-2,2.215393066E-2,9.823921051E0,9.823977836E0
4.892915792E0,-2.439926147E-2,1.751358032E-2,9.817185059E0,9.817231001E0
4.902925792E0,-3.248245239E-2,2.065704346E-2,9.819430389E0,9.819505843E0
4.912935792E0,-3.218307495E-2,2.484832764E-2,9.824220428E0,9.824304567E0
4.922945792E0,-3.248245239E-2,1.137634277E-2,9.820178833E0,9.820239144E0
4.932955792E0,-3.203338623E-2,2.424957275E-2,9.821226654E0,9.821308832E0
4.942965792E0,-3.562591553E-2,1.646575928E-2,9.821526031E0,9.821604447E0
4.952975792E0,-3.098556519E-2,1.960922241E-2,9.833650818E0,9.833719186E0
4.962984792E0,-3.487747192E-2,2.155517578E-2,9.826465759E0,9.826551296E0
4.972994792E0,-2.918930054E-2,1.481918335E-2,9.827812958E0,9.827867478E0
4.983003792E0,-2.933898926E-2,2.020797729E-2,9.833950195E0,9.834014724E0
4.993013792E0,-2.544708252E-2,2.215393066E-2,9.824669495E0,9.824727428E0
5.003022792E0,-1.691482544E-2,1.796264648E-2,9.817933502E0,9.817964505E0
5.013031792E0,-2.380050659E-2,3.023712158E-2,9.831255798E0,9.831331106E0
5.023041792E0,-2.574645996E-2,2.245330811E-2,9.823471985E0,9.823531385E0
5.033051792E0,-2.454895020E-2,1.586700439E-2,9.827513580E0,9.827557051E0
5.043060792E0,-2.574645996E-2,2.080673218E-2,9.829908600E0,9.829964338E0
5.053070792E0,-2.903961182E-2,1.796264648E-2,9.837991791E0,9.838051048E0
5.063080792E0,-1.871109009E-2,1.691482544E-2,9.818681946E0,9.818714344E0
5.073090792E0,-2.799179077E-2,2.095642090E-2,9.828561401E0,9.828623603E0
5.083100792E0,-2.604583740E-2,1.886077881E-2,9.828262024E0,9.828314633E0
5.093110792E0,-2.409988403E-2,9.131011963E-3,9.832004242E0,9.832038018E0
5.103121792E0,-1.975891113E-2,1.601669312E-2,9.817783813E0,9.817816761E0
5.113131792E0,-2.589614868E-2,1.916015625E-2,9.829609222E0,9.829662008E0
5.123142792E0,-2.395019531E-2,1.945953369E-2,9.828561401E0,9.828609846E0
5.133152792E0,-3.412902832E-2,1.930984497E-2,9.823022919E0,9.823101187E0
5.143163792E0,-3.278182983E-2,1.496887207E-2,9.825567627E0,9.825633715E0
5.153173792E0,-3.278182983E-2,1.916015625E-2,9.822274475E0,9.822347867E0
5.163184792E0,-2.140548706E-2,1.167572021E-2,9.826914825E0,9.826945075E0
5.173194792E0,-1.586700439E-2,1.496887207E-2,9.819729767E0,9.819753995E0
5.183204792E0,-2.395019531E-2,1.796264648E-2,9.832602997E0,9.832648573E0
5.193215792E0,-2.978805542E-2,1.152603149E-2,9.828112335E0,9.828164236E0
5.203226792E0,-2.724334717E-2,1.721420288E-2,9.828112335E0,9.828165170E0
5.213237792E0,-3.532653809E-2,2.050735474E-2,9.824519806E0,9.824604721E0
5.223248792E0,-2.784210205E-2,1.960922241E-2,9.824669495E0,9.824728514E0
5.233258792E0,-2.634521484E-2,2.649490356E-2,9.826166382E0,9.826237419E0
5.243268792E0,-2.754272461E-2,2.664459229E-2,9.832602997E0,9.832677673E0
5.253278792E0,-2.305206299E-2,2.888992310E-2,9.828860779E0,9.828930269E0
5.263288792E0,-2.694396973E-2,2.724334717E-2,9.830657043E0,9.830731717E0
5.273298792E0,-2.918930054E-2,1.407073975E-2,9.826166382E0,9.826219811E0
5.283309792E0,-2.409988403E-2,1.781295776E-2,9.823921051E0,9.823966761E0
5.293319792E0,-2.469863892E-2,2.050735474E-2,9.834548950E0,9.834601346E0
5.303330250E0,-3.353027344E-2,1.736389160E-2,9.846374359E0,9.846446760E0
5.313340250E0,-3.203338623E-2,1.736389160E-2,9.827513580E0,9.827581127E0
5.323351250E0,-2.918930054E-2,1.901046753E-2,9.829010468E0,9.829072193E0
5.333362250E0,-2.859054565E-2,2.245330811E-2,9.829908600E0,9.829975822E0
5.343374250E0,-2.574645996E-2,2.409988403E-2,9.839039612E0,9.839102813E0
5.353385250E0,-2.215393066E-2,1.646575928E-2,9.829609222E0,9.829647979E0
5.363397250E0,-1.856140137E-2,1.332229614E-2,9.829908600E0,9.829935152E0
5.373408250E0,-2.050735474E-2,2.335144043E-2,9.823921051E0,9.823970209E0
5.383420250E0,-2.365081787E-2,1.721420288E-2,9.815239105E0,9.815282695E0
5.393431250E0,-2.454895020E-2,2.275268555E-2,9.840386810E0,9.840443736E0
5.403443250E0,-2.739303589E-2,1.437011719E-2,9.828112335E0,9.828161016E0
5.413454250E0,-3.038681030E-2,1.676513672E-2,9.827363892E0,9.827425171E0
5.423465250E0,-3.382965088E-2,1.631607056E-2,9.823172607E0,9.823244410E0
5.433476250E0,-2.963836670E-2,2.140548706E-2,9.822573853E0,9.822641891E0
5.443487250E0,-3.682342529E-2,2.574645996E-2,9.827663269E0,9.827765981E0
5.453499250E0,-2.230361938E-2,2.200424194E-2,9.825717316E0,9.825767268E0
5.463509250E0,-2.260299683E-2,1.901046753E-2,9.832153931E0,9.832198290E0
5.473520250E0,-3.397933960E-2,2.200424194E-2,9.821825409E0,9.821908834E0
5.483532250E0,-2.993774414E-2,2.245330811E-2,9.833351440E0,9.833422648E0
5.493543250E0,-2.619552612E-2,2.110610962E-2,9.823022919E0,9.823080522E0
5.503554250E0,-3.053649902E-2,2.155517578E-2,9.831106110E0,9.831177165E0
5.513566250E0,-2.320175171E-2,1.601669312E-2,9.825567627E0,9.825608075E0
5.523578250E0,-2.350112915E-2,2.080673218E-2,9.826615448E0,9.826665578E0
5.533590250E0,-2.993774414E-2,2.634521484E-2,9.812844086E0,9.812925119E0
5.543601250E0,-2.350112915E-2,2.604583740E-2,9.825717316E0,9.825779941E0
5.553613250E0,-2.559677124E-2,1.332229614E-2,9.824220428E0,9.824262807E0
5.563624250E0,-2.664459229E-2,2.200424194E-2,9.832303619E0,9.832364344E0
5.573635250E0,-2.589614868E-2,2.005828857E-2,9.830058289E0,9.830112863E0
5.583647250E0,-3.008743286E-2,2.514770508E-2,9.821975098E0,9.822053374E0
5.593658250E0,-2.664459229E-2,1.511856079E-2,9.833201752E0,9.833249473E0
5.603669250E0,-1.945953369E-2,1.496887207E-2,9.826914825E0,9.826945493E0
5.613680250E0,-2.200424194E-2,1.856140137E-2,9.834249573E0,9.834291707E0
5.623690250E0,-3.293151855E-2,1.930984497E-2,9.836644592E0,9.836718670E0
5.633701250E0,-2.948867798E-2,2.230361938E-2,9.834698639E0,9.834768139E0
5.643712250E0,-2.634521484E-2,2.095642090E-2,9.825867004E0,9.825924670E0
5.653723250E0,-2.454895020E-2,2.499801636E-2,9.824070740E0,9.824133216E0
5.663734250E0,-3.053649902E-2,2.245330811E-2,9.831106110E0,9.831179175E0
5.673745250E0,-3.008743286E-2,1.062789917E-2,9.840686188E0,9.840737922E0
5.683755250E0,-2.829116821E-2,2.305206299E-2,9.832602997E0,9.832670720E0
5.693766250E0,-1.886077881E-2,2.529739380E-2,9.824819183E0,9.824869855E0
5.703776250E0,-2.395019531E-2,1.856140137E-2,9.833501129E0,9.833547813E0
5.713786250E0,-2.499801636E-2,2.110610962E-2,9.816436615E0,9.816491134E0
5.723797250E0,-2.754272461E-2,2.395019531E-2,9.826316071E0,9.826383858E0
5.733807250E0,-2.694396973E-2,1.945953369E-2,9.828411713E0,9.828467909E0
5.743817250E0,-2.529739380E-2,8.831634521E-3,9.827812958E0,9.827849484E0
5.753827250E0,-3.367996216E-2,1.975891113E-2,9.828561401E0,9.828638969E0
5.763838250E0,-2.230361938E-2,2.125579834E-2,9.820927277E0,9.820975605E0
5.773849250E0,-2.574645996E-2,2.200424194E-2,9.822274475E0,9.822332866E0
5.783859250E0,-1.781295776E-2,2.125579834E-2,9.834698639E0,9.834737741E0
5.793870250E0,-2.439926147E-2,2.155517578E-2,9.823322296E0,9.823376247E0
5.803880250E0,-2.649490356E-2,2.215393066E-2,9.818232880E0,9.818293622E0
5.813891250E0,-2.664459229E-2,2.035766602E-2,9.832752686E0,9.832809860E0
5.823902250E0,-2.305206299E-2,2.694396973E-2,9.823621674E0,9.823685671E0
5.833912250E0,-2.559677124E-2,2.065704346E-2,9.827513580E0,9.827568625E0
5.843922250E0,-3.203338623E-2,2.933898926E-2,9.831854553E0,9.831950512E0
5.853932250E0,-2.993774414E-2,1.871109009E-2,9.832602997E0,9.832666376E0
5.863942250E0,-2.844085693E-2,1.901046753E-2,9.836345215E0,9.836404702E0
5.873952250E0,-2.514770508E-2,8.981323242E-3,9.819879456E0,9.819915763E0
5.883963250E0,-2.799179077E-2,1.811233521E-2,9.823621674E0,9.823678251E0
5.893973250E0,-2.350112915E-2,1.287322998E-2,9.824370117E0,9.824406660E0
5.903983250E0,-2.215393066E-2,1.077758789E-2,9.828112335E0,9.828143214E0
5.913994250E0,-2.469863892E-2,8.083190918E-3,9.829609222E0,9.829643576E0
5.924005250E0,-2.694396973E-2,1.257385254E-2,9.829459534E0,9.829504504E0
5.934015250E0,-2.514770508E-2,2.185455322E-2,9.828262024E0,9.828318495E0
5.944026250E0,-3.353027344E-2,2.185455322E-2,9.829309845E0,9.829391331E0
5.954036250E0,-2.739303589E-2,2.439926147E-2,9.824968872E0,9.825037356E0
5.964047250E0,-3.068618774E-2,1.930984497E-2,9.829459534E0,9.829526399E0
5.974058250E0,-3.023712158E-2,2.110610962E-2,9.836943970E0,9.837013084E0
5.984068250E0,-2.589614868E-2,1.960922241E-2,9.829908600E0,9.829962269E0
5.994079250E0,-2.664459229E-2,1.511856079E-2,9.829908600E0,9.829956337E0
6.004089250E0,-2.529739380E-2,1.107696533E-2,9.832004242E0,9.832043026E0
6.014100250E0,-2.409988403E-2,1.646575928E-2,9.841135254E0,9.841178538E0
6.024111250E0,-2.769241333E-2,2.529739380E-2,9.832004242E0,9.832075785E0
6.034122250E0,-3.472778320E-2,1.586700439E-2,9.822124786E0,9.822198995E0
6.044133250E0,-2.529739380E-2,2.454895020E-2,9.836794281E0,9.836857442E0
6.054144250E0,-3.098556519E-2,1.407073975E-2,9.827513580E0,9.827572501E0
6.064155250E0,-3.367996216E-2,1.676513672E-2,9.827214203E0,9.827286217E0
6.074166250E0,-3.218307495E-2,2.514770508E-2,9.831555176E0,9.831640012E0
6.084176250E0,-2.918930054E-2,1.362167358E-2,9.823172607E0,9.823225419E0
6.094186250E0,-2.275268555E-2,2.125579834E-2,9.830806732E0,9.830856041E0
6.104196250E0,-2.305206299E-2,7.484436035E-3,9.828860779E0,9.828890661E0
6.114207250E0,-3.412902832E-2,1.047821045E-2,9.822873230E0,9.822938108E0
6.124218250E0,-2.484832764E-2,2.290237427E-2,9.821675720E0,9.821733855E0
6.134227250E0,-2.335144043E-2,2.215393066E-2,9.825268250E0,9.825320975E0
6.144237250E0,-2.604583740E-2,2.380050659E-2,9.830657043E0,9.830720358E0
6.154246250E0,-3.083587646E-2,1.556762695E-2,9.829908600E0,9.829969292E0
6.164256250E0,-1.811233521E-2,2.290237427E-2,9.831555176E0,9.831598535E0
